line_id,n,ngram,count,start,middle,end
914,3,llu,418,1,1,0
915,3,ume,417,1,1,1
916,3,del,416,1,1,1
917,3,obl,415,1,1,1
918,3,eng,414,1,1,1
919,3,äng,414,1,1,0
920,3,off,413,1,1,1
921,3,rch,413,1,1,1
922,3,iat,412,1,1,1
923,3,ala,412,1,1,1
924,3,aut,410,1,1,1
925,3,sam,409,1,1,1
926,3,lus,408,1,1,1
927,3,ark,408,1,1,1
928,3,ise,405,1,1,1
929,3,sun,405,1,1,1
930,3,mit,404,1,1,1
931,3,ssc,404,1,1,0
932,3,rig,403,1,1,1
933,3,ack,403,1,1,1
934,3,izi,402,1,1,1
935,3,sin,400,1,1,1
936,3,ive,399,1,1,1
937,3,tem,398,1,1,1
938,3,hun,396,1,1,0
939,3,kan,396,1,1,1
940,3,ieg,395,0,1,1
941,3,ahl,395,1,1,1
942,3,rde,393,1,1,1
943,3,rze,391,1,1,1
944,3,dis,390,1,1,1
945,3,bun,386,1,1,0
946,3,esi,386,1,1,1
947,3,hie,385,1,1,1
948,3,hla,385,1,1,1
949,3,rne,384,1,1,1
950,3,hme,383,1,1,1
951,3,rtr,383,1,1,1
952,3,inn,382,1,1,1
953,3,nac,382,1,1,1
954,3,ras,382,1,1,1
955,3,erw,379,1,1,1
956,3,ual,379,1,1,1
957,3,att,377,1,1,1
958,3,ufs,377,1,1,1
959,3,mik,376,1,1,1
960,3,lst,375,1,1,1
961,3,lar,375,1,1,1
962,3,kte,374,1,1,1
963,3,ogr,374,0,1,1
964,3,ppe,370,1,1,1
965,3,nke,370,1,1,1
966,3,fre,370,1,1,1
967,3,kar,369,1,1,1
968,3,mon,369,1,1,1
969,3,neu,367,1,1,1
970,3,pri,367,1,1,1
971,3,rme,364,0,1,1
972,3,hts,364,1,1,1
973,3,rac,362,1,1,1
974,3,pfe,362,1,1,1
975,3,ild,361,0,1,1
976,3,rad,359,1,1,1
977,3,nsa,359,1,1,1
978,3,ian,359,1,1,1
979,3,och,358,1,1,1
980,3,rre,357,1,1,1
981,3,mag,355,1,1,1
982,3,ehr,355,1,1,1
983,3,ikr,354,0,1,0
984,3,cks,354,1,1,1
985,3,org,353,1,1,1
986,3,isa,353,1,1,1
987,3,oma,353,1,1,1
988,3,hlu,353,0,1,1
989,3,pat,352,1,1,1
990,3,obe,352,1,1,1
991,3,äts,352,1,1,1
992,3,geh,352,1,1,1
993,3,kre,351,1,1,1
994,3,ara,350,1,1,1
995,3,hne,350,1,1,1
996,3,ato,350,1,1,1
997,3,log,350,1,1,1
998,3,usc,349,1,1,1
999,3,rot,348,1,1,1
1000,3,ote,347,1,1,1
1001,3,set,347,1,1,1
1002,3,eta,347,1,1,1
1003,3,kri,347,1,1,1
1004,3,fab,346,1,1,1
1005,3,efe,346,1,1,1
1006,3,sko,345,1,1,1
1007,3,sze,344,1,1,1
1008,3,fel,344,1,1,1
1009,3,egi,343,0,1,0
1010,3,els,343,1,1,1
1011,3,mpf,343,1,1,1
1012,3,sor,342,1,1,1
1013,3,ven,342,1,1,1
1014,3,eid,342,1,1,1
1015,3,gne,340,1,1,1
1016,3,ext,339,1,1,1
1017,3,imm,336,1,1,1
1018,3,nko,336,0,1,1
1019,3,nda,333,1,1,1
1020,3,kau,333,1,1,1
1021,3,pra,332,1,1,1
1022,3,oli,332,1,1,1
1023,3,use,332,1,1,1
1024,3,ufe,331,1,1,1
1025,3,ock,331,1,1,1
1026,3,enn,331,1,1,1
1027,3,gew,331,1,1,1
1028,3,nab,330,1,1,1
1029,3,fts,330,1,1,1
1030,3,ode,330,1,1,1
1031,3,cho,329,1,1,1
1032,3,pol,329,1,1,1
1033,3,fin,328,1,1,1
1034,3,kel,328,1,1,1
1035,3,rke,328,1,1,1
1036,3,rog,326,1,1,1
1037,3,ssa,326,1,1,1
1038,3,rga,325,1,1,1
1039,3,ita,324,1,1,1
1040,3,als,324,1,1,1
1041,3,emp,324,1,1,1
1042,3,mil,323,1,1,0
1043,3,gle,323,1,1,1
1044,3,spo,322,1,1,1
1045,3,ede,321,1,1,1
1046,3,rfa,321,0,1,0
1047,3,ike,321,1,1,1
1048,3,lla,320,1,1,1
1049,3,eur,320,1,1,1
1050,3,ief,319,1,1,1
1051,3,tst,318,1,1,1
1052,3,rts,317,1,1,1
1053,3,trä,317,1,1,0
1054,3,raf,316,1,1,1
1055,3,erv,316,0,1,1
1056,3,ore,315,1,1,1
1057,3,lio,313,1,1,1
1058,3,gst,313,0,1,1
1059,3,ana,311,1,1,1
1060,3,bet,310,1,1,1
1061,3,zwe,310,1,1,0
1062,3,ane,309,1,1,1
1063,3,ult,308,1,1,1
1064,3,gef,307,1,1,0
1065,3,eif,306,1,1,1
1066,3,tia,306,1,1,1
1067,3,omp,305,0,1,1
1068,3,ann,305,1,1,1
1069,3,zun,303,1,1,0
1070,3,ban,303,1,1,1
1071,3,rak,302,1,1,1
1072,3,tec,302,1,1,1
1073,3,aum,301,1,1,1
1074,3,ute,301,1,1,1
1075,3,rap,300,1,1,1
1076,3,imp,299,1,1,1
1077,3,kop,299,1,1,1
1078,3,pos,299,1,1,1
1079,3,arm,298,1,1,1
1080,3,nor,298,1,1,1
1081,3,kal,298,1,1,1
1082,3,nar,297,1,1,1
1083,3,ndr,297,1,1,1
1084,3,ism,296,0,1,1
1085,3,ntw,296,0,1,1
1086,3,fra,295,1,1,1
1087,3,rif,295,1,1,1
1088,3,bar,295,1,1,1
1089,3,eti,295,1,1,1
1090,3,eib,294,1,1,1
1091,3,tsp,294,1,1,1
1092,3,mpe,293,0,1,1
1093,3,ome,292,1,1,1
1094,3,rea,292,1,1,1
1095,3,nha,292,0,1,0
1096,3,fal,291,1,1,1
1097,3,osi,291,0,1,1
1098,3,chm,290,1,1,1
1099,3,elb,290,1,1,1
1100,3,lig,290,1,1,1
1101,3,asc,290,1,1,1
1102,3,amt,289,1,1,1
1103,3,hri,289,1,1,1
1104,3,amp,289,1,1,1
1105,3,eug,288,0,1,1
1106,3,bla,288,1,1,1
1107,3,ezi,288,0,1,1
1108,3,ula,288,1,1,1
1109,3,änd,286,1,1,1
1110,3,eli,286,1,1,1
1111,3,olo,286,1,1,1
1112,3,zus,285,1,1,0
1113,3,rem,284,1,1,1
1114,3,aub,284,1,1,1
1115,3,eie,283,1,1,1
1116,3,ero,283,1,1,1
1117,3,lik,282,1,1,1
1118,3,ruk,282,0,1,0
1119,3,tua,281,1,1,1
1120,3,dra,281,1,1,1
1121,3,ühr,281,1,1,1
1122,3,sic,280,1,1,0
1123,3,eld,280,0,1,1
1124,3,prä,280,1,1,1
1125,3,gru,280,1,1,1
1126,3,kla,280,1,1,1
1127,3,phi,280,1,1,1
1128,3,atu,279,1,1,1
1129,3,gab,279,1,1,1
1130,3,sbe,279,0,1,0
1131,3,itz,279,1,1,1
1132,3,mun,278,1,1,1
1133,3,hru,278,1,1,1
1134,3,tof,278,1,1,1
1135,3,kur,277,1,1,1
1136,3,hst,276,1,1,1
1137,3,drü,276,1,1,0
1138,3,mes,276,1,1,1
1139,3,igk,275,0,1,0
1140,3,usb,275,1,1,1
1141,3,dru,274,1,1,0
1142,3,gke,274,0,1,0
1143,3,alb,274,1,1,1
1144,3,mas,274,1,1,1
1145,3,brü,273,1,1,0
1146,3,tss,273,0,1,0
1147,3,fte,273,1,1,1
1148,3,nzi,273,1,1,1
1149,3,rep,273,1,1,1
1150,3,zel,273,1,1,1
1151,3,los,271,1,1,1
1152,3,iot,271,1,1,1
1153,3,ied,269,1,1,1
1154,3,emi,269,1,1,1
1155,3,enb,269,0,1,0
1156,3,dit,268,1,1,1
1157,3,ibl,268,1,1,1
1158,3,ura,268,1,1,1
1159,3,sof,267,1,1,1
1160,3,gre,267,1,1,1
1161,3,far,267,1,1,1
1162,3,ile,266,1,1,1
1163,3,nve,266,0,1,0
1164,3,tse,266,1,1,1
1165,3,rsi,265,0,1,1
1166,3,klu,265,1,1,1
1167,3,leg,265,1,1,1
1168,3,win,265,1,1,0
1169,3,ats,265,0,1,1
1170,3,htu,263,1,1,0
1171,3,ifi,263,0,1,0
1172,3,asi,263,1,1,1
1173,3,ole,263,1,1,1
1174,3,nts,262,1,1,1
1175,3,smu,261,0,1,1
1176,3,mel,261,1,1,1
1177,3,opf,261,1,1,1
1178,3,vie,261,1,1,1
1179,3,ema,261,1,1,1
1180,3,ret,261,1,1,1
1181,3,hol,261,1,1,1
1182,3,uni,260,1,1,1
1183,3,hse,260,1,1,1
1184,3,när,260,1,1,1
1185,3,nfa,260,0,1,1
1186,3,inu,258,1,1,1
1187,3,flu,258,1,1,0
1188,3,nin,258,1,1,1
1189,3,ium,258,0,1,1
1190,3,dat,257,1,1,1
1191,3,ure,256,1,1,1
1192,3,wir,256,1,1,1
1193,3,tom,256,1,1,1
1194,3,gri,256,1,1,1
1195,3,fla,256,1,1,1
1196,3,inz,255,0,1,1
1197,3,nos,255,1,1,1
1198,3,ngl,255,1,1,1
1199,3,füh,255,1,1,0
1200,3,rek,255,1,1,0
1201,3,zin,255,1,1,1
1202,3,uge,254,1,1,1
1203,3,ivi,254,0,1,1
1204,3,ope,254,1,1,1
1205,3,egr,254,0,1,1
1206,3,nik,254,1,1,1
1207,3,twa,253,0,1,0
1208,3,rdi,253,1,1,1
1209,3,gem,252,1,1,1
1210,3,zeu,251,1,1,0
1211,3,usa,250,1,1,1
1212,3,ltu,250,1,1,0
1213,3,igu,250,0,1,0
1214,3,fil,249,1,1,1
1215,3,kor,249,1,1,1
1216,3,nfo,248,0,1,1
1217,3,oft,247,1,1,1
1218,3,itr,247,1,1,1
1219,3,nga,247,1,1,1
1220,3,dri,247,1,1,1
1221,3,pli,247,1,1,1
1222,3,tzu,246,1,1,0
1223,3,hro,246,1,1,1
1224,3,usz,246,0,1,1
1225,3,bre,245,1,1,1
1226,3,tim,245,1,1,1
1227,3,erp,245,1,1,1
1228,3,hrt,244,1,1,1
1229,3,ftw,244,1,1,0
1230,3,har,244,1,1,1
1231,3,usl,244,1,1,1
1232,3,kli,244,1,1,1
1233,3,ase,243,1,1,1
1234,3,gno,243,1,1,0
1235,3,gro,243,1,1,1
1236,3,iet,243,1,1,1
1237,3,kul,243,1,1,0
1238,3,nah,241,1,1,1
1239,3,ime,241,1,1,1
1240,3,dar,240,1,1,1
1241,3,exp,240,1,1,1
1242,3,rla,239,0,1,1
1243,3,fri,239,1,1,1
1244,3,leb,239,1,1,1
1245,3,tit,239,1,1,1
1246,3,inh,239,1,1,1
1247,3,vol,239,1,1,1
1248,3,dro,237,1,1,1
1249,3,uft,237,1,1,1
1250,3,tas,236,1,1,1
1251,3,tum,236,1,1,1
1252,3,wan,235,1,1,1
1253,3,rah,234,1,1,1
1254,3,pan,234,1,1,1
1255,3,ltr,232,1,1,1
1256,3,lde,232,1,1,1
1257,3,ieß,231,0,1,1
1258,3,oph,231,0,1,1
1259,3,enh,231,0,1,1
1260,3,lös,230,1,1,1
1261,3,pek,230,1,1,1
1262,3,pez,230,0,1,1
1263,3,let,230,1,1,1
1264,3,ube,229,0,1,1
1265,3,aff,229,1,1,1
1266,3,wel,229,1,1,1
1267,3,usi,228,0,1,1
1268,3,uat,228,1,1,0
1269,3,nel,228,1,1,1
1270,3,gni,227,1,1,1
1271,3,ssu,227,1,1,1
1272,3,aph,227,1,1,1
1273,3,gss,226,1,1,1
1274,3,iff,226,1,1,1
1275,3,red,226,1,1,1
1276,3,ubl,225,0,1,1
1277,3,gla,225,1,1,1
1278,3,hni,225,1,1,1
1279,3,cku,224,1,1,1
1280,3,bew,224,1,1,0
1281,3,wic,224,1,1,1
1282,3,äch,223,1,1,1
1283,3,nla,223,0,1,1
1284,3,eko,223,0,1,1
1285,3,fan,222,1,1,1
1286,3,nka,222,1,1,1
1287,3,eer,222,1,1,1
1288,3,tag,222,1,1,1
1289,3,uti,221,1,1,0
1290,3,ebs,221,1,1,1
1291,3,gli,220,1,1,1
1292,3,ahm,220,1,1,1
1293,3,rse,220,1,1,1
1294,3,gio,218,1,1,1
1295,3,onz,217,0,1,0
1296,3,lut,217,1,1,1
1297,3,teg,217,1,1,1
1298,3,zes,216,1,1,1
1299,3,stä,216,1,1,1
1300,3,hil,216,1,1,1
1301,3,esa,216,1,1,1
1302,3,nzu,215,1,1,1
1303,3,rät,215,1,1,1
1304,3,eim,215,1,1,1
1305,3,rhe,215,1,1,1
1306,3,eno,214,1,1,1
1307,3,yst,214,1,1,1
1308,3,lls,213,1,1,1
1309,3,mei,213,1,1,1
1310,3,rmi,212,1,1,0
1311,3,adi,212,1,1,1
1312,3,oti,212,1,1,1
1313,3,rta,212,1,1,1
1314,3,ors,212,0,1,1
1315,3,anf,211,1,1,1
1316,3,urs,211,1,1,1
1317,3,ktu,211,0,1,0
1318,3,fli,211,1,1,1
1319,3,rio,211,1,1,1
1320,3,oth,210,1,1,1
1321,3,usf,210,0,1,1
1322,3,sal,209,1,1,1
1323,3,uto,209,1,1,1
1324,3,ton,209,1,1,1
1325,3,rna,209,1,1,1
1326,3,mpl,209,1,1,0
1327,3,dio,209,1,1,1
1328,3,kol,208,1,1,1
1329,3,suc,208,1,1,0
1330,3,ckt,208,0,1,1
1331,3,eut,208,1,1,1
1332,3,dem,208,1,1,1
1333,3,inr,207,0,1,1
1334,3,esp,207,1,1,1
1335,3,onä,207,1,1,1
1336,3,oge,207,0,1,1
1337,3,nku,206,1,1,0
1338,3,mac,206,1,1,1
1339,3,qua,206,1,1,0
1340,3,ozi,206,0,1,0
1341,3,pti,205,0,1,1
1342,3,ibe,205,1,1,1
1343,3,ipl,205,1,1,0
1344,3,soz,205,1,1,1
1345,3,xtr,204,0,1,1
1346,3,mal,204,1,1,1
1347,3,eln,203,0,1,1
1348,3,sum,203,1,1,1
1349,3,umm,203,1,1,1
1350,3,hyd,203,1,1,1
1351,3,rfe,203,1,1,1
1352,3,wal,203,1,1,1
1353,3,hul,203,1,1,1
1354,3,ket,202,1,1,1
1355,3,arz,202,1,1,1
1356,3,alk,202,1,1,1
1357,3,dig,201,1,1,1
1358,3,rel,200,1,1,0
1359,3,lam,200,1,1,1
1360,3,alo,200,1,1,1
1361,3,emb,200,1,1,1
1362,3,ies,200,1,1,1
1363,3,äre,199,1,1,1
1364,3,zug,199,1,1,1
1365,3,idi,199,1,1,1
1366,3,med,199,1,1,1
1367,3,rwe,198,0,1,0
1368,3,szu,198,1,1,0
1369,3,rgi,197,0,1,1
1370,3,ift,197,1,1,1
1371,3,ife,197,0,1,1
1372,3,oto,197,1,1,1
1373,3,fle,197,1,1,1
1374,3,ydr,197,0,1,0
1375,3,chä,196,0,1,1
1376,3,kto,196,0,1,1
1377,3,sys,196,1,1,0
1378,3,rba,196,0,1,1
1379,3,rof,196,1,1,1
1380,3,hor,196,1,1,1
1381,3,ond,196,1,1,1
1382,3,hän,195,1,1,0
1383,3,ätz,195,1,1,1
1384,3,räu,195,1,1,1
1385,3,ref,195,1,1,1
1386,3,emo,195,1,1,1
1387,3,gas,194,1,1,1
1388,3,hwe,194,1,1,0
1389,3,hoc,194,1,1,1
1390,3,til,194,1,1,1
1391,3,rod,194,1,1,1
1392,3,uma,193,1,1,1
1393,3,ard,193,1,1,1
1394,3,rzt,193,1,1,1
1395,3,hli,193,1,1,0
1396,3,ogi,192,0,1,0
1397,3,sla,192,1,1,1
1398,3,pas,191,1,1,1
1399,3,lüc,191,1,1,0
1400,3,äge,191,0,1,1
1401,3,was,191,1,1,1
1402,3,eiß,191,0,1,1
1403,3,rar,191,1,1,1
1404,3,pel,190,1,1,1
1405,3,pub,190,1,1,0
1406,3,ckl,190,1,1,0
1407,3,lbs,190,1,1,1
1408,3,bru,189,1,1,0
1409,3,kst,189,1,1,1
1410,3,les,188,1,1,1
1411,3,enf,188,0,1,1
1412,3,hel,188,1,1,1
1413,3,zte,186,1,1,1
1414,3,üch,186,1,1,1
1415,3,irt,186,0,1,1
1416,3,sso,186,1,1,1
1417,3,pfl,186,1,1,1
1418,3,üss,186,1,1,0
1419,3,szi,186,1,1,0
1420,3,räg,186,0,1,1
1421,3,nth,186,1,1,1
1422,3,lad,186,1,1,1
1423,3,ska,185,1,1,1
1424,3,utz,185,1,1,1
1425,3,opo,185,0,1,1
1426,3,kin,184,1,1,1
1427,3,nre,183,0,1,1
1428,3,gis,183,1,1,0
1429,3,bib,183,1,1,0
1430,3,ahn,183,1,1,1
1431,3,lor,183,1,1,1
1432,3,akr,182,1,1,0
1433,3,rsa,182,1,1,1
1434,3,enu,182,1,1,1
1435,3,fes,182,1,1,1
1436,3,uri,182,1,1,1
1437,3,twi,182,0,1,0
1438,3,nhe,182,1,1,1
1439,3,api,182,1,1,0
1440,3,ngr,181,1,1,1
1441,3,oze,181,1,1,0
1442,3,lbe,181,1,1,1
1443,3,tud,181,0,1,0
1444,3,roh,181,1,1,1
1445,3,dst,180,1,1,1
1446,3,fst,180,1,1,1
1447,3,pul,180,1,1,1
1448,3,hir,180,1,1,1
1449,3,tha,180,1,1,1
1450,3,fis,180,1,1,0
1451,3,ßen,180,0,1,1
1452,3,lec,180,1,1,1
1453,3,zuc,180,1,1,1
1454,3,dan,179,1,1,1
1455,3,erä,179,1,1,1
1456,3,ami,179,1,1,1
1457,3,mst,179,1,1,1
1458,3,usw,179,0,1,1
1459,3,enm,179,0,1,1
1460,3,aug,178,1,1,1
1461,3,opi,178,1,1,1
1462,3,nfe,178,0,1,1
1463,3,son,178,1,1,1
1464,3,nwe,177,0,1,0
1465,3,kap,177,1,1,0
1466,3,pho,177,1,1,1
1467,3,pio,177,1,1,0
1468,3,gsa,176,1,1,0
1469,3,gsp,176,1,1,1
1470,3,nss,176,0,1,1
1471,3,inl,176,1,1,0
1472,3,sis,176,1,1,1
1473,3,nom,176,1,1,1
1474,3,hek,176,1,1,1
1475,3,sex,175,1,1,1
1476,3,kam,175,1,1,1
1477,3,not,174,1,1,1
1478,3,tsa,174,1,1,1
1479,3,uen,174,1,1,1
1480,3,usr,174,0,1,0
1481,3,lab,173,1,1,1
1482,3,rbi,172,0,1,1
1483,3,nba,172,1,1,0
1484,3,ano,172,1,1,1
1485,3,eal,172,1,1,1
1486,3,rbr,171,1,1,0
1487,3,inv,171,1,1,1
1488,3,ieh,170,0,1,1
1489,3,bsc,170,1,1,1
1490,3,eth,170,1,1,1
1491,3,ior,170,1,1,1
1492,3,ila,170,1,1,1
1493,3,rri,169,1,1,1
1494,3,bin,169,1,1,1
1495,3,ebr,169,0,1,1
1496,3,rha,169,0,1,0
1497,3,unf,169,1,1,1
1498,3,reu,168,1,1,1
1499,3,usk,168,0,1,1
1500,3,ott,168,1,1,1
1501,3,nüb,167,1,1,0
1502,3,rtu,167,1,1,0
1503,3,mma,167,1,1,1
1504,3,tür,167,1,1,1
1505,3,reb,167,1,1,1
1506,3,arr,167,0,1,1
1507,3,hem,167,1,1,1
1508,3,zip,167,0,1,1
1509,3,uns,167,1,1,1
1510,3,jek,166,1,1,0
1511,3,utr,166,1,1,1
1512,3,msc,166,1,1,1
1513,3,hnu,165,1,1,1
1514,3,hes,165,1,1,1
1515,3,sem,164,1,1,1
1516,3,omi,164,1,1,1
1517,3,pei,164,1,1,1
1518,3,aup,164,0,1,0
1519,3,vis,163,1,1,1
1520,3,udi,163,0,1,0
1521,3,ehl,163,1,1,1
1522,3,anw,163,1,1,1
1523,3,arc,163,1,1,1
1524,3,nnu,162,1,1,0
1525,3,eha,161,1,1,1
1526,3,mmi,161,0,1,1
1527,3,leu,161,1,1,1
1528,3,ndl,161,0,1,1
1529,3,hab,161,1,1,1
1530,3,uli,161,0,1,1
1531,3,pit,161,1,1,0
1532,3,umg,161,1,1,1
1533,3,upt,161,1,1,1
1534,3,mpu,160,1,1,0
1535,3,rve,160,1,1,1
1536,3,duk,160,1,1,0
1537,3,heb,159,1,1,1
1538,3,bie,159,1,1,1
1539,3,rle,159,0,1,1
1540,3,wur,159,1,1,1
1541,3,ewe,159,0,1,0
1542,3,ebu,159,0,1,0
1543,3,mte,158,1,1,1
1544,3,fas,158,1,1,0
1545,3,auc,158,1,1,0
1546,3,hwa,158,0,1,0
1547,3,ags,158,0,1,1
1548,3,ean,158,1,1,1
1549,3,uts,158,1,1,1
1550,3,roß,158,0,1,1
1551,3,weg,157,1,1,1
1552,3,pha,157,1,1,1
1553,3,mod,156,1,1,1
1554,3,ars,156,1,1,1
1555,3,äus,156,1,1,1
1556,3,put,156,1,1,1
1557,3,loc,156,1,1,0
1558,3,uhr,156,1,1,1
1559,3,kum,155,1,1,1
1560,3,fac,155,1,1,0
1561,3,ama,155,1,1,1
1562,3,kas,155,1,1,1
1563,3,tad,154,1,1,0
1564,3,odu,154,0,1,1
1565,3,ima,154,1,1,1
1566,3,rkt,154,1,1,1
1567,3,mge,154,0,1,0
1568,3,get,154,1,1,1
1569,3,ewi,154,1,1,0
1570,3,ize,153,1,1,1
1571,3,app,152,1,1,1
1572,3,efa,152,1,1,0
1573,3,tho,152,1,1,1
1574,3,rks,152,1,1,1
1575,3,his,151,1,1,1
1576,3,rüb,151,1,1,1
1577,3,ldu,151,0,1,0
1578,3,ngi,151,0,1,1
1579,3,osk,151,1,1,1
1580,3,ftr,151,1,1,1
1581,3,ykl,151,0,1,0
1582,3,sre,151,1,1,0
1583,3,wah,151,1,1,1
1584,3,ono,151,1,1,1
1585,3,lon,151,1,1,1
1586,3,üst,150,1,1,1
1587,3,abt,150,1,1,1
1588,3,ata,150,1,1,1
1589,3,tak,150,1,1,1
1590,3,tli,150,0,1,1
1591,3,ump,150,1,1,1
1592,3,anl,149,1,1,1
1593,3,abh,149,1,1,1
1594,3,sab,149,1,1,1
1595,3,lüs,149,1,1,0
1596,3,rkr,149,0,1,1
1597,3,dac,149,1,1,1
1598,3,eße,149,1,1,1
1599,3,zah,149,1,1,0
1600,3,tex,148,1,1,1
1601,3,lug,148,1,1,1
1602,3,zyk,148,1,1,0
1603,3,eih,148,0,1,1
1604,3,hra,148,1,1,1
1605,3,äte,148,1,1,1
1606,3,nio,148,1,1,1
1607,3,din,148,1,1,1
1608,3,tle,147,0,1,1
1609,3,fiz,147,0,1,1
1610,3,nfl,146,1,1,0
1611,3,abg,146,1,1,1
1612,3,ule,146,1,1,1
1613,3,ude,146,0,1,1
1614,3,nkl,146,1,1,1
1615,3,bal,146,1,1,1
1616,3,abi,145,1,1,1
1617,3,inb,145,0,1,1
1618,3,mbr,145,1,1,0
1619,3,tär,145,0,1,1
1620,3,mor,145,1,1,1
1621,3,nic,145,1,1,1
1622,3,iku,144,1,1,1
1623,3,chk,144,0,1,1
1624,3,eor,144,1,1,1
1625,3,pte,144,0,1,1
1626,3,uro,144,1,1,1
1627,3,wac,144,1,1,0
1628,3,ruf,143,1,1,1
1629,3,öse,143,0,1,1
1630,3,upp,143,0,1,1
1631,3,nna,143,1,1,1
1632,3,lge,143,1,1,1
1633,3,rka,143,0,1,1
1634,3,nas,143,1,1,1
1635,3,ohl,143,1,1,1
1636,3,gte,143,1,1,1
1637,3,bit,142,1,1,1
1638,3,sol,142,1,1,1
1639,3,oss,142,1,1,1
1640,3,rup,142,1,1,1
1641,3,dec,141,1,1,0
1642,3,rzi,141,0,1,1
1643,3,flü,141,1,1,0
1644,3,bse,141,1,1,1
1645,3,mäß,141,1,1,1
1646,3,zig,141,1,1,1
1647,3,sar,141,1,1,1
1648,3,ire,141,1,1,1
1649,3,llt,141,1,1,1
1650,3,enp,141,0,1,1
1651,3,fek,140,0,1,1
1652,3,enr,140,0,1,1
1653,3,lve,140,1,1,1
1654,3,gal,140,1,1,1
1655,3,tzt,139,0,1,1
1656,3,lsc,139,1,1,1
1657,3,sho,138,1,1,0
1658,3,lko,138,1,1,1
1659,3,ilf,138,1,1,1
1660,3,mpo,137,1,1,1
1661,3,rns,137,1,1,1
1662,3,inü,137,0,1,1
1663,3,rsp,137,1,1,0
1664,3,spl,137,1,1,1
1665,3,siv,137,0,1,1
1666,3,opt,137,1,1,1
1667,3,igr,137,1,1,1
1668,3,pru,137,1,1,1
1669,3,iag,137,0,1,1
1670,3,mmu,136,1,1,0
1671,3,fei,136,1,1,1
1672,3,fol,136,1,1,0
1673,3,ofe,136,1,1,1
1674,3,umf,136,1,1,1
1675,3,var,135,1,1,1
1676,3,rkl,135,1,1,1
1677,3,cki,135,1,1,1
1678,3,alg,135,1,1,1
1679,3,iga,135,1,1,1
1680,3,nbe,135,0,1,0
1681,3,ola,135,1,1,1
1682,3,kos,135,1,1,1
1683,3,kab,135,1,1,0
1684,3,hlo,135,1,1,0
1685,3,rwa,134,0,1,0
1686,3,num,134,1,1,1
1687,3,nia,134,1,1,1
1688,3,geg,134,1,1,0
1689,3,ipp,134,0,1,1
1690,3,ngu,133,1,1,0
1691,3,roz,133,0,1,0
1692,3,rpr,133,0,1,0
1693,3,äum,133,1,1,1
1694,3,ähr,133,1,1,1
1695,3,wec,133,1,1,1
1696,3,mot,133,1,1,0
1697,3,ets,133,1,1,1
1698,3,ake,132,1,1,1
1699,3,ega,132,0,1,1
1700,3,feh,132,1,1,0
1701,3,nkr,132,1,1,1
1702,3,fik,132,1,1,1
1703,3,umw,132,1,1,1
1704,3,epr,132,1,1,0
1705,3,tta,132,0,1,1
1706,3,ndo,132,1,1,1
1707,3,bed,132,1,1,1
1708,3,urc,132,0,1,1
1709,3,erü,131,1,1,1
1710,3,sät,131,1,1,0
1711,3,ilu,131,1,1,0
1712,3,obi,131,0,1,1
1713,3,onf,131,0,1,1
1714,3,usp,131,0,1,1
1715,3,rip,131,1,1,1
1716,3,lia,130,1,1,1
1717,3,emä,130,1,1,0
1718,3,roc,130,1,1,1
1719,3,ril,130,1,1,1
1720,3,que,130,1,1,1
1721,3,see,130,1,1,1
1722,3,mak,129,1,1,1
1723,3,nri,129,0,1,0
1724,3,mau,129,1,1,1
1725,3,wes,129,1,1,1
1726,3,seh,129,1,1,0
1727,3,nma,129,0,1,1
1728,3,gin,128,1,1,1
1729,3,kta,128,1,1,1
1730,3,pot,128,1,1,1
1731,3,uta,128,1,1,1
1732,3,ios,128,1,1,1
1733,3,leh,128,1,1,1
1734,3,koh,128,1,1,0
1735,3,ear,128,1,1,1
1736,3,nza,128,1,1,1
1737,3,top,128,1,1,1
1738,3,dic,127,1,1,0
1739,3,nag,127,1,1,1
1740,3,sia,127,1,1,1
1741,3,ibr,127,1,1,1
1742,3,ove,126,0,1,1
1743,3,bot,126,1,1,1
1744,3,hig,126,1,1,1
1745,3,zit,126,1,1,1
1746,3,skr,126,1,1,1
1747,3,sga,126,0,1,0
1748,3,blo,126,1,1,1
1749,3,sik,126,1,1,1
1750,3,riu,126,0,1,0
1751,3,neh,126,0,1,1
1752,3,ush,126,0,1,1
1753,3,dsc,126,1,1,1
1754,3,ewu,125,0,1,0
1755,3,wus,125,1,1,0
1756,3,lta,125,1,1,1
1757,3,nli,125,1,1,0
1758,3,sha,125,1,1,1
1759,3,sma,125,1,1,1
1760,3,pet,125,1,1,0
1761,3,ehm,125,1,1,1
1762,3,gig,124,0,1,1
1763,3,tol,124,1,1,1
1764,3,buc,124,1,1,0
1765,3,elo,124,1,1,1
1766,3,ath,124,1,1,1
1767,3,nes,124,1,1,1
1768,3,rdr,124,1,1,0
1769,3,ünd,124,1,1,1
1770,3,plo,123,1,1,0
1771,3,nam,123,1,1,1
1772,3,län,123,1,1,0
1773,3,opp,123,1,1,1
1774,3,ffi,122,0,1,1
1775,3,nsä,122,0,1,1
1776,3,eak,122,1,1,1
1777,3,dor,122,1,1,1
1778,3,tän,122,1,1,1
1779,3,rgr,122,1,1,1
1780,3,sop,122,1,1,0
1781,3,lts,122,1,1,1
1782,3,lum,122,1,1,1
1783,3,egl,122,1,1,1
1784,3,pin,122,1,1,1
1785,3,ufg,122,0,1,1
